10.05.2016 13:48:00;lra;1865;2.2;100;DEPTH;5;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:04;lra;4308;3.75;100;IGNORE;8;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:07;lra;2806;2.2;100;DEPTHIGNORE;5;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:09;lra;2397;-43.333333333333336;100;DEFAULT;33;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:48:11;lra;1095;-5.333333333333334;100;DEPTH;16;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:48:13;lra;2862;-39.83333333333333;100;IGNORE;32;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:48:30;lra;2679;3.0;100;DEFAULT;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 13:48:34;lra;3310;3.0;100;DEPTH;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 13:48:35;lra;1226;3.0;100;IGNORE;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 13:48:37;lra;2248;3.0;100;DEPTHIGNORE;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 13:48:38;lra;604;-6.5;100;DEFAULT;14;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:39;lra;983;2.2;100;DEPTH;5;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:42;lra;3341;3.75;100;IGNORE;8;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:45;lra;2643;2.2;100;DEPTHIGNORE;5;input_models/TTC_InputRDG_B.xmi
10.05.2016 13:48:47;lra;1952;-43.333333333333336;100;DEFAULT;33;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:48:48;lra;1083;-5.333333333333334;100;DEPTH;16;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:48:51;lra;2750;-39.83333333333333;100;IGNORE;32;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:49:06;lra;15253;2.92;100;DEPTHIGNORE;7;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:49:15;lra;9218;-145.0;100;DEFAULT;79;input_models/TTC_InputRDG_D.xmi
