08.05.2016 23:37:32;macmini;21799;2.9166666666666674;1000;DEPTH;6;input_models/TTC_InputRDG_B.xmi
08.05.2016 23:37:34;macmini;2300;3.75;1000;IGNORE;8;input_models/TTC_InputRDG_B.xmi
08.05.2016 23:37:44;macmini;9499;-0.8547619047619047;1000;DEFAULT;13;input_models/TTC_InputRDG_C.xmi
08.05.2016 23:39:28;macmini;103925;2.2943722943722946;1000;DEPTH;5;input_models/TTC_InputRDG_C.xmi
08.05.2016 23:39:34;macmini;6390;-7.724358974358975;1000;IGNORE;23;input_models/TTC_InputRDG_C.xmi
08.05.2016 23:40:01;macmini;27141;-136.33333333333334;1000;DEFAULT;76;input_models/TTC_InputRDG_D.xmi
08.05.2016 23:53:04;macmini;782578;0.40805860805860794;1000;DEPTH;4;input_models/TTC_InputRDG_D.xmi
08.05.2016 23:53:27;macmini;23149;-136.33333333333334;1000;IGNORE;76;input_models/TTC_InputRDG_D.xmi
08.05.2016 23:54:46;macmini;78934;-292.50000000000006;1000;DEFAULT;158;input_models/TTC_InputRDG_E.xmi
09.05.2016 00:26:06;macmini;1880000;0.42773892773892774;1000;DEPTH;5;input_models/TTC_InputRDG_E.xmi
09.05.2016 00:27:23;macmini;77193;-292.50000000000006;1000;IGNORE;158;input_models/TTC_InputRDG_E.xmi
09.05.2016 00:27:35;macmini;11783;3.0;2000;DEFAULT;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 00:27:49;macmini;14350;3.0;2000;DEPTH;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 00:27:50;macmini;479;3.0;2000;IGNORE;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 00:28:08;macmini;18574;3.75;2000;DEFAULT;8;input_models/TTC_InputRDG_B.xmi
09.05.2016 00:28:55;macmini;46598;2.9166666666666674;2000;DEPTH;6;input_models/TTC_InputRDG_B.xmi
09.05.2016 00:28:57;macmini;2261;3.75;2000;IGNORE;8;input_models/TTC_InputRDG_B.xmi
09.05.2016 00:30:57;macmini;119938;0.4040100250626566;2000;DEFAULT;2;input_models/TTC_InputRDG_C.xmi
09.05.2016 00:35:22;macmini;264927;2.4318181818181825;2000;DEPTH;6;input_models/TTC_InputRDG_C.xmi
09.05.2016 00:35:33;macmini;11418;-0.8782051282051282;2000;IGNORE;18;input_models/TTC_InputRDG_C.xmi
09.05.2016 00:36:20;macmini;46972;-124.33333333333331;2000;DEFAULT;73;input_models/TTC_InputRDG_D.xmi
09.05.2016 01:19:59;macmini;2618960;0.4937321937321937;2000;DEPTH;4;input_models/TTC_InputRDG_D.xmi
09.05.2016 01:20:41;macmini;41706;-124.33333333333331;2000;IGNORE;73;input_models/TTC_InputRDG_D.xmi
09.05.2016 01:23:50;macmini;189201;-284.65000000000003;2000;DEFAULT;156;input_models/TTC_InputRDG_E.xmi
09.05.2016 13:40:57;macmini;18659;3.0;2000;DEFAULT;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 13:41:14;macmini;17401;3.0;2000;DEPTH;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 13:41:15;macmini;453;3.0;2000;IGNORE;4;input_models/TTC_InputRDG_A.xmi
09.05.2016 13:41:34;macmini;19546;3.75;2000;DEFAULT;8;input_models/TTC_InputRDG_B.xmi
09.05.2016 13:42:22;macmini;47736;2.9166666666666674;2000;DEPTH;6;input_models/TTC_InputRDG_B.xmi
09.05.2016 13:42:24;macmini;2349;3.75;2000;IGNORE;8;input_models/TTC_InputRDG_B.xmi
09.05.2016 13:44:31;macmini;126617;0.4040100250626566;2000;DEFAULT;2;input_models/TTC_InputRDG_C.xmi
09.05.2016 13:49:09;macmini;278282;2.4318181818181825;2000;DEPTH;6;input_models/TTC_InputRDG_C.xmi
09.05.2016 13:49:21;macmini;11872;-0.8782051282051282;2000;IGNORE;18;input_models/TTC_InputRDG_C.xmi
09.05.2016 13:50:09;macmini;47340;-124.33333333333331;2000;DEFAULT;73;input_models/TTC_InputRDG_D.xmi
09.05.2016 14:22:38;macmini;1949441;0.4937321937321937;2000;DEPTH;4;input_models/TTC_InputRDG_D.xmi
09.05.2016 14:23:30;macmini;51938;-124.33333333333331;2000;IGNORE;73;input_models/TTC_InputRDG_D.xmi
09.05.2016 14:26:27;macmini;176774;-284.65000000000003;2000;DEFAULT;156;input_models/TTC_InputRDG_E.xmi
09.05.2016 15:54:05;macmini;5258567;0.42773892773892774;2000;DEPTH;5;input_models/TTC_InputRDG_E.xmi
09.05.2016 15:56:45;macmini;159291;-284.65000000000003;2000;IGNORE;156;input_models/TTC_InputRDG_E.xmi10.05.2016 12:36:13;macmini;20151;3.0;2000;DEPTH;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 12:36:30;macmini;17009;3.0;2000;DEPTHIGNORE;4;input_models/TTC_InputRDG_A.xmi
10.05.2016 12:37:18;macmini;47971;2.9166666666666674;2000;DEPTH;6;input_models/TTC_InputRDG_B.xmi
10.05.2016 12:38:18;macmini;60230;3.25;2000;DEPTHIGNORE;8;input_models/TTC_InputRDG_B.xmi
10.05.2016 12:42:56;macmini;277299;2.4318181818181825;2000;DEPTH;6;input_models/TTC_InputRDG_C.xmi
10.05.2016 12:47:10;macmini;254479;2.9444444444444446;2000;DEPTHIGNORE;8;input_models/TTC_InputRDG_C.xmi
10.05.2016 13:20:04;macmini;1974036;0.4937321937321937;2000;DEPTH;4;input_models/TTC_InputRDG_D.xmi
10.05.2016 15:06:50;macmini;6406298;-0.3956804065499715;2000;DEPTHIGNORE;19;input_models/TTC_InputRDG_D.xmi
10.05.2016 16:29:12;macmini;4941183;0.42773892773892774;2000;DEPTH;5;input_models/TTC_InputRDG_E.xmi
13.05.2016 10:45:41;macmini;21520;3.0;2000;DEPTH;4;input_models/TTC_InputRDG_A.xmi
13.05.2016 10:45:57;macmini;16393;3.0;2000;DEPTHIGNORE;4;input_models/TTC_InputRDG_A.xmi
13.05.2016 10:46:46;macmini;48790;2.9166666666666674;2000;DEPTH;6;input_models/TTC_InputRDG_B.xmi
13.05.2016 10:47:48;macmini;61819;3.25;2000;DEPTHIGNORE;8;input_models/TTC_InputRDG_B.xmi
13.05.2016 10:52:25;macmini;276826;2.4318181818181825;2000;DEPTH;6;input_models/TTC_InputRDG_C.xmi
13.05.2016 10:56:41;macmini;256041;2.9444444444444446;2000;DEPTHIGNORE;8;input_models/TTC_InputRDG_C.xmi
13.05.2016 11:28:52;macmini;1931173;0.4937321937321937;2000;DEPTH;4;input_models/TTC_InputRDG_D.xmi
13.05.2016 13:14:01;macmini;6309145;-0.3956804065499715;2000;DEPTHIGNORE;19;input_models/TTC_InputRDG_D.xmi
